126662,Barney Schauble,722769,past_investor,209
1983,David Beyer,722766,past_investor,209
221695,Julie Rachui,708123,employee,209
832,Bill Boebel,561812,past_investor,209
8892,Rony Kahan,497987,past_investor,209
78827,Grégory Hédo,454176,past_investor,209
98791,Tytus Michalski,453941,past_investor,209
78822,Laurent Drion,452553,past_investor,209
90411,Austin Lyons,446520,employee,209
196929,Patrice Decafmeyer,446409,past_investor,209
35109,Rosa L. McCormick,446363,past_investor,209
73452,Adrian Rego,420643,employee,209
102643,Gordon Daugherty,410161,past_investor,209
86490,Patrick McKenzie,397867,past_investor,209
188141,Chris Nagele,379308,past_investor,209
108,Joshua Schachter,379307,past_investor,209
39079,Jason Seats,373951,past_investor,209
1274,Paul Singh,354261,past_investor,209
5670,Evan Kastner,342255,attorney,209
90668,Chris Porch,301059,past_investor,209
46154,Mark Dumas,176176,past_investor,209
88804,Steve Smith,148637,past_investor,209
84,Joshua Baer,84211,past_investor,209
57129,Zack Linford,55890,past_investor,209
2092,Sean Harper,55889,past_investor,209
84,Joshua Baer,55854,advisor,209
782,Matthew Wensing,202,founder,209
702507,Samantha Salley,1871857,employee,212
786,Michael Levinson,1602383,board_member,212
378954,J. Andrew Damico,1602382,board_member,212
417550,Claudia,1350600,employee,212
417550,Claudia,1350599,past_investor,212
124119,BFTP/SEP,1347352,past_investor,212
583381,Avi Zuber,1309141,employee,212
345845,Mike Doyle,1286364,past_investor,212
330550,Anna Thalia Parks,1214793,employee,212
378954,J. Andrew Damico,824423,employee,212
327717,Anthony Putignano,720512,employee,212
88,Gabriel Weinberg,632059,board_member,212
269820,Holly Flanagan,593742,past_investor,212
3240,Edward T Harvey,462486,past_investor,212
524,Jay Goldberg,462476,past_investor,212
2154,Scott Tarte,462475,past_investor,212
2152,Richard Vague,462473,past_investor,212
